Date(UTC)	Depth(m)	Temperature(C)	PAR	Angle	Dryness
2015-11-08 14:52:33.00	5.21	-1.780	1.48	45.000	0
2015-11-08 15:22:33.00	5.25	-1.780	1.5	45.000	0
2015-11-08 15:52:33.00	5.23	-1.780	1.51	45.000	0
2015-11-08 16:22:33.00	5.21	-1.780	1.48	45.000	0
2015-11-08 16:52:33.00	5.25	-1.780	1.5	45.000	0
2015-11-08 17:22:33.00	5.24	-1.780	1.49	45.000	0
2015-11-08 17:52:33.00	5.23	-1.780	1.5	45.000	0
2015-11-08 18:22:33.00	5.21	-1.780	1.48	45.000	0
2015-11-08 18:52:33.00	5.21	-1.780	1.49	45.000	0
2015-11-08 19:22:33.00	5.24	-1.780	1.49	45.000	0
2015-11-08 19:52:33.00	5.22	-1.780	1.5	45.000	0
2015-11-08 20:22:33.00	5.25	-1.780	1.49	45.000	0
2015-11-08 20:52:33.00	5.21	-1.780	1.51	45.000	0
2015-11-09 01:22:33.00	5.21	-1.780	1.51	45.000	0
2015-11-09 01:52:33.00	5.20	-1.780	1.52	45.000	0
2015-11-09 02:22:33.00	5.20	-1.780	1.5	45.000	0
2015-11-09 02:52:33.00	5.19	-1.780	1.51	45.000	0
2015-11-09 09:22:33.00	5.21	-1.780	1.48	45.000	0
2015-11-09 09:52:33.00	5.17	-1.780	1.51	45.000	0
2015-11-09 10:22:33.00	5.17	-1.780	1.48	45.000	0
2015-11-09 10:52:33.00	5.16	-1.780	1.51	45.000	0
2015-11-09 11:22:33.00	5.16	-1.780	1.48	45.000	0
2015-11-09 11:52:33.00	5.16	-1.780	1.48	45.000	0
2015-11-09 12:22:33.00	5.17	-1.780	1.47	45.000	0
2015-11-09 12:52:33.00	5.16	-1.780	1.49	45.000	0
2015-11-09 13:22:33.00	5.12	-1.780	1.48	45.000	0
2015-11-09 13:52:33.00	5.12	-1.780	1.48	46.000	0
2015-11-09 14:22:33.00	5.12	-1.780	1.49	45.000	0
2015-11-09 14:52:33.00	5.14	-1.780	1.46	45.000	0
2015-11-09 19:22:33.00	5.13	-1.780	1.5	45.000	0
2015-11-09 19:52:33.00	5.11	-1.780	1.49	45.000	0
2015-11-09 20:22:33.00	5.10	-1.780	1.46	45.000	0
2015-11-09 20:52:33.00	5.10	-1.780	1.5	45.000	0
2015-11-09 21:22:33.00	5.10	-1.780	1.52	45.000	0
2015-11-09 21:52:33.00	5.11	-1.780	1.5	45.000	0
2015-11-09 22:22:33.00	5.11	-1.780	1.48	45.000	0
2015-11-09 22:52:33.00	5.10	-1.780	1.48	45.000	0
2015-11-10 01:22:33.00	5.10	-1.780	1.5	45.000	0
2015-11-10 01:52:33.00	5.08	-1.780	1.48	45.000	0
2015-11-10 02:22:33.00	5.07	-1.780	1.5	45.000	0
2015-11-10 02:52:33.00	5.09	-1.780	1.48	45.000	0
2015-11-10 03:22:33.00	5.09	-1.780	1.5	45.000	0
2015-11-10 03:52:33.00	5.08	-1.780	1.47	45.000	0
2015-11-10 04:22:33.00	5.09	-1.780	1.48	45.000	0
2015-11-10 04:52:33.00	5.09	-1.780	1.49	45.000	0
2015-11-10 05:22:33.00	5.10	-1.780	1.49	45.000	0
2015-11-10 05:52:33.00	5.10	-1.780	1.51	45.000	0
2015-11-10 06:22:33.00	5.10	-1.780	1.5	45.000	0
2015-11-10 06:52:33.00	5.09	-1.780	1.47	45.000	0
2015-11-10 09:22:33.00	5.08	-1.780	1.49	45.000	0
2015-11-10 09:52:33.00	5.10	-1.780	1.48	45.000	0
2015-11-10 10:22:33.00	5.07	-1.780	1.5	45.000	0
2015-11-10 10:52:33.00	5.08	-1.780	1.49	45.000	0
2015-11-10 11:22:33.00	5.08	-1.780	1.51	45.000	0
2015-11-10 11:52:33.00	5.08	-1.780	1.52	45.000	0
2015-11-10 12:22:33.00	5.09	-1.780	1.51	45.000	0
2015-11-10 12:52:33.00	5.09	-1.780	1.48	45.000	0
2015-11-10 13:22:33.00	5.06	-1.780	1.5	46.000	0
2015-11-10 13:52:33.00	5.06	-1.780	1.5	45.000	0
2015-11-10 14:22:33.00	5.08	-1.780	1.48	45.000	0
2015-11-10 14:52:33.00	5.09	-1.780	1.48	45.000	0
2015-11-10 19:22:33.00	5.04	-1.780	1.5	45.000	0
2015-11-10 19:52:33.00	5.06	-1.780	1.49	45.000	0
2015-11-10 20:22:33.00	5.06	-1.780	1.49	45.000	0
2015-11-10 20:52:33.00	5.07	-1.780	1.49	45.000	0
2015-11-11 05:22:33.00	5.04	-1.780	1.51	45.000	0
2015-11-11 05:52:33.00	5.04	-1.770	1.5	45.000	0
2015-11-11 06:22:33.00	5.03	-1.780	1.49	45.000	0
2015-11-11 06:52:33.00	5.06	-1.780	1.51	45.000	0
2015-11-11 09:22:33.00	5.02	-1.780	1.49	45.000	0
2015-11-11 09:52:33.00	5.04	-1.780	1.5	45.000	0
2015-11-11 10:22:33.00	5.07	-1.780	1.49	45.000	0
2015-11-11 10:52:33.00	5.06	-1.780	1.49	45.000	0
2015-11-11 13:22:33.00	5.03	-1.780	1.51	45.000	0
2015-11-11 13:52:33.00	5.01	-1.770	1.48	45.000	0
2015-11-11 14:22:33.00	5.01	-1.780	1.5	45.000	0
2015-11-11 14:52:33.00	5.02	-1.780	1.5	45.000	0
2015-11-11 17:22:33.00	4.99	-1.780	1.49	45.000	0
2015-11-11 17:52:33.00	4.99	-1.770	1.48	45.000	0
2015-11-11 18:22:33.00	5.01	-1.780	1.51	45.000	0
2015-11-11 18:52:33.00	4.99	-1.780	1.49	45.000	0
2015-11-11 19:22:33.00	5.01	-1.780	1.47	45.000	0
2015-11-11 19:52:33.00	4.98	-1.770	1.5	45.000	0
2015-11-11 20:22:33.00	5.00	-1.770	1.48	45.000	0
2015-11-11 20:52:33.00	5.02	-1.780	1.48	45.000	0
2015-11-12 01:22:33.00	4.99	-1.780	1.49	45.000	0
2015-11-12 01:52:33.00	5.01	-1.770	1.51	45.000	0
2015-11-12 02:22:33.00	4.98	-1.780	1.51	45.000	0
2015-11-12 02:52:33.00	4.97	-1.780	1.5	45.000	0
2015-11-12 03:22:33.00	5.00	-1.770	1.51	45.000	0
2015-11-12 03:52:33.00	5.00	-1.770	1.5	45.000	0
2015-11-12 04:22:33.00	4.98	-1.780	1.48	45.000	0
2015-11-12 04:52:33.00	4.98	-1.780	1.5	45.000	0
2015-11-12 09:22:33.00	5.01	-1.780	1.49	45.000	0
2015-11-12 09:52:33.00	4.98	-1.770	1.48	45.000	0
2015-11-12 10:22:33.00	4.99	-1.770	1.49	45.000	0
2015-11-12 10:52:33.00	4.99	-1.770	1.48	45.000	0
2015-11-12 11:22:33.00	4.99	-1.770	1.46	45.000	0
2015-11-12 11:52:33.00	5.00	-1.770	1.47	45.000	0
2015-11-12 12:22:33.00	4.99	-1.770	1.5	45.000	0
2015-11-12 12:52:33.00	5.00	-1.780	1.5	45.000	0
2015-11-12 13:22:33.00	4.99	-1.770	1.5	45.000	0
2015-11-12 13:52:33.00	5.00	-1.770	1.48	45.000	0
2015-11-12 14:22:33.00	5.00	-1.780	1.5	45.000	0
2015-11-12 14:52:33.00	4.98	-1.780	1.47	45.000	0
2015-11-12 15:22:33.00	4.97	-1.780	1.49	45.000	0
2015-11-12 15:52:33.00	4.99	-1.770	1.5	45.000	0
2015-11-12 16:22:33.00	4.98	-1.770	1.49	46.000	0
2015-11-12 16:52:33.00	4.99	-1.770	1.5	45.000	0
2015-11-12 19:22:33.00	5.00	-1.770	1.47	45.000	0
2015-11-12 19:52:33.00	5.00	-1.770	1.5	45.000	0
2015-11-12 20:22:33.00	4.98	-1.770	1.5	45.000	0
2015-11-12 20:52:33.00	4.99	-1.780	1.51	45.000	0
2015-11-12 23:22:33.00	4.98	-1.770	1.51	45.000	0
2015-11-12 23:52:33.00	4.97	-1.770	1.47	45.000	0
2015-11-13 00:22:33.00	4.99	-1.770	1.47	45.000	0
2015-11-13 00:52:33.00	4.98	-1.780	1.51	45.000	0
2015-11-13 01:22:33.00	4.98	-1.770	1.5	45.000	0
2015-11-13 01:52:33.00	4.98	-1.770	1.51	45.000	0
2015-11-13 02:22:33.00	4.98	-1.770	1.51	45.000	0
2015-11-13 02:52:33.00	4.97	-1.770	1.49	45.000	0
2015-11-13 13:22:33.00	4.96	-1.770	1.52	45.000	0
2015-11-13 13:52:33.00	4.97	-1.770	1.51	45.000	0
2015-11-13 14:22:33.00	4.97	-1.770	1.48	45.000	0
2015-11-13 14:52:33.00	4.95	-1.770	1.5	45.000	0
2015-11-13 17:22:33.00	4.96	-1.770	1.48	45.000	0
2015-11-13 17:52:33.00	4.96	-1.770	1.49	45.000	0
2015-11-13 18:22:33.00	4.99	-1.770	1.49	45.000	0
2015-11-13 18:52:33.00	4.98	-1.770	1.5	45.000	0
2015-11-13 19:22:33.00	4.98	-1.770	1.48	45.000	0
2015-11-13 19:52:33.00	4.95	-1.770	1.5	45.000	0
2015-11-13 20:22:33.00	4.95	-1.770	1.5	45.000	0
2015-11-13 20:52:33.00	4.98	-1.770	1.5	45.000	0
2015-11-13 21:22:33.00	4.96	-1.770	1.49	45.000	0
2015-11-13 21:52:33.00	4.97	-1.770	1.5	45.000	0
2015-11-13 22:22:33.00	4.94	-1.770	1.51	45.000	0
2015-11-13 22:52:33.00	4.96	-1.770	1.49	45.000	0
2015-11-13 23:22:33.00	4.99	-1.770	1.49	45.000	0
2015-11-13 23:52:33.00	4.95	-1.770	1.51	45.000	0
2015-11-14 00:22:33.00	4.97	-1.770	1.52	45.000	0
2015-11-14 00:52:33.00	4.97	-1.770	1.48	45.000	0
2015-11-14 03:22:33.00	4.96	-1.770	1.48	45.000	0
2015-11-14 03:52:33.00	4.96	-1.770	1.5	45.000	0
2015-11-14 04:22:33.00	4.96	-1.770	1.48	45.000	0
2015-11-14 04:52:33.00	4.98	-1.770	1.51	45.000	0
2015-11-14 09:22:33.00	4.95	-1.770	1.51	45.000	0
2015-11-14 09:52:33.00	4.96	-1.770	1.5	45.000	0
2015-11-14 10:22:33.00	4.96	-1.800	83.73	189.000	0
2015-11-14 10:52:33.00	2.73	18.710	6.59	45.000	0
2015-11-14 13:22:33.00	4.97	-1.770	1.48	45.000	0
2015-11-14 13:52:33.00	4.97	-1.770	1.5	45.000	0
2015-11-14 14:22:33.00	4.98	-1.770	1.49	45.000	0
2015-11-14 14:52:33.00	4.97	-1.770	1.5	45.000	0
2015-11-14 15:22:33.00	4.95	-1.770	1.5	45.000	0
2015-11-14 15:52:33.00	4.93	-1.770	1.51	45.000	0
2015-11-14 16:22:33.00	4.94	-1.770	1.51	45.000	0
2015-11-14 16:52:33.00	4.96	-1.770	1.49	45.000	0
2015-11-14 19:22:33.00	4.98	-1.770	1.5	45.000	0
2015-11-14 19:52:33.00	4.97	-1.770	1.5	45.000	0
2015-11-14 20:22:33.00	4.98	-1.770	1.5	45.000	0
2015-11-14 20:52:33.00	4.97	-1.770	1.49	45.000	0
2015-11-14 21:22:33.00	4.96	-1.770	1.49	45.000	0
2015-11-14 21:52:33.00	4.99	-1.770	1.49	45.000	0
2015-11-14 22:22:33.00	4.97	-1.770	1.48	45.000	0
2015-11-14 22:52:33.00	4.96	-1.770	1.5	45.000	0
2015-11-15 07:22:33.00	4.97	-1.770	1.48	45.000	0
2015-11-15 07:52:33.00	4.98	-1.770	1.47	45.000	0
2015-11-15 08:22:33.00	4.98	-1.770	1.47	45.000	0
2015-11-15 08:52:33.00	4.99	-1.770	1.5	45.000	0
2015-11-15 09:22:33.00	4.98	-1.770	1.49	45.000	0
2015-11-15 09:52:33.00	4.98	-1.770	1.51	45.000	0
2015-11-15 10:22:33.00	4.95	-1.770	1.5	45.000	0
2015-11-15 10:52:33.00	4.97	-1.770	1.5	45.000	0
2015-11-15 11:22:33.00	4.99	-1.770	1.48	45.000	0
2015-11-15 11:52:33.00	4.97	-1.770	1.52	45.000	0
2015-11-15 12:22:33.00	4.98	-1.770	1.49	45.000	0
2015-11-15 12:52:33.00	4.97	-1.770	1.5	45.000	0
2015-11-15 13:22:33.00	4.98	-1.770	1.47	45.000	0
2015-11-15 13:52:33.00	4.98	-1.770	1.49	45.000	0
2015-11-15 14:22:33.00	4.95	-1.770	1.46	45.000	0
2015-11-15 14:52:33.00	4.94	-1.770	1.52	45.000	0
2015-11-15 17:22:33.00	4.96	-1.770	1.48	45.000	0
2015-11-15 17:52:33.00	4.96	-1.770	1.49	45.000	0
2015-11-15 18:22:33.00	4.94	-1.770	1.51	45.000	0
2015-11-15 18:52:33.00	4.94	-1.770	1.5	45.000	0
2015-11-15 21:22:33.00	4.95	-1.770	1.5	45.000	0
2015-11-15 21:52:33.00	4.96	-1.770	1.47	45.000	0
2015-11-15 22:22:33.00	4.96	-1.770	1.48	45.000	0
2015-11-15 22:52:33.00	4.96	-1.770	1.47	45.000	0
2015-11-16 03:22:33.00	4.93	-1.770	1.51	45.000	0
2015-11-16 03:52:33.00	4.92	-1.770	1.49	45.000	0
2015-11-16 04:22:33.00	4.91	-1.770	1.49	45.000	0
2015-11-16 04:52:33.00	4.94	-1.770	1.51	45.000	0
2015-11-16 09:22:33.00	4.95	-1.770	1.49	45.000	0
2015-11-16 09:52:33.00	4.94	-1.770	1.48	45.000	0
2015-11-16 10:22:33.00	4.98	-1.770	1.47	45.000	0
2015-11-16 10:52:33.00	4.94	-1.770	1.47	45.000	0
2015-11-16 17:22:33.00	5.00	-1.770	1.5	45.000	0
2015-11-16 17:52:33.00	5.00	-1.770	1.5	45.000	0
2015-11-16 18:22:33.00	4.99	-1.770	1.5	45.000	0
2015-11-16 18:52:33.00	5.01	-1.770	1.49	45.000	0
2015-11-17 03:22:33.00	5.02	-1.770	1.49	45.000	0
2015-11-17 03:52:33.00	5.06	-1.770	1.5	45.000	0
2015-11-17 04:22:33.00	5.03	-1.770	1.49	45.000	0
2015-11-17 04:52:33.00	5.04	-1.770	1.51	45.000	0
2015-11-17 05:22:33.00	5.07	-1.770	1.5	45.000	0
2015-11-17 05:52:33.00	5.03	-1.770	1.5	45.000	0
2015-11-17 06:22:33.00	5.05	-1.770	1.49	45.000	0
2015-11-17 06:52:33.00	5.05	-1.770	1.48	45.000	0
2015-11-17 09:22:33.00	5.07	-1.770	1.51	45.000	0
2015-11-17 09:52:33.00	5.07	-1.770	1.48	45.000	0
2015-11-17 10:22:33.00	5.05	-1.770	1.49	45.000	0
2015-11-17 10:52:33.00	5.05	-1.770	1.49	45.000	0
2015-11-17 15:22:33.00	5.05	-1.770	1.51	45.000	0
2015-11-17 15:52:33.00	5.07	-1.770	1.49	45.000	0
2015-11-17 16:22:33.00	5.05	-1.770	1.47	45.000	0
2015-11-17 16:52:33.00	5.08	-1.770	1.47	45.000	0
2015-11-17 23:22:33.00	5.03	-1.770	1.46	45.000	0
2015-11-17 23:52:33.00	5.02	-1.770	1.48	45.000	0
2015-11-18 00:22:33.00	5.02	-1.770	1.49	45.000	0
2015-11-18 00:52:33.00	5.04	-1.770	1.48	45.000	0
2015-11-18 01:22:33.00	5.02	-1.770	1.5	45.000	0
2015-11-18 01:52:33.00	5.01	-1.770	1.48	45.000	0
2015-11-18 02:22:33.00	5.02	-1.770	1.51	45.000	0
2015-11-18 02:52:33.00	5.04	-1.770	1.51	45.000	0
2015-11-18 07:22:33.00	5.02	-1.770	1.49	46.000	0
2015-11-18 07:52:33.00	5.03	-1.770	1.5	45.000	0
2015-11-18 08:22:33.00	5.03	-1.770	1.47	45.000	0
2015-11-18 08:52:33.00	5.03	-1.770	1.47	45.000	0
2015-11-18 09:22:33.00	5.04	-1.770	1.51	45.000	0
2015-11-18 09:52:33.00	5.05	-1.770	1.49	45.000	0
2015-11-18 10:22:33.00	5.04	-1.770	1.49	45.000	0
2015-11-18 10:52:33.00	5.05	-1.770	1.49	45.000	0
2015-11-18 11:22:33.00	5.05	-1.770	1.51	45.000	0
2015-11-18 11:52:33.00	5.07	-1.770	1.5	45.000	0
2015-11-18 12:22:33.00	5.05	-1.770	1.49	45.000	0
2015-11-18 12:52:33.00	5.07	-1.770	1.49	45.000	0
2015-11-18 13:22:33.00	5.04	-1.770	1.5	45.000	0
2015-11-18 13:52:33.00	5.08	-1.770	1.48	45.000	0
2015-11-18 14:22:33.00	5.05	-1.770	1.5	45.000	0
2015-11-18 14:52:33.00	5.09	-1.770	1.5	45.000	0
2015-11-18 17:22:33.00	5.08	-1.770	1.48	45.000	0
2015-11-18 17:52:33.00	5.08	-1.770	1.49	45.000	0
2015-11-18 18:22:33.00	5.10	-1.770	1.48	45.000	0
2015-11-18 18:52:33.00	5.11	-1.770	1.48	45.000	0
2015-11-18 19:22:33.00	5.11	-1.770	1.51	45.000	0
2015-11-18 19:52:33.00	5.14	-1.770	1.51	45.000	0
2015-11-18 20:22:33.00	5.13	-1.770	1.48	45.000	0
2015-11-18 20:52:33.00	5.11	-1.770	1.49	45.000	0
2015-11-19 01:22:33.00	5.18	-1.770	1.49	45.000	0
2015-11-19 01:52:33.00	5.17	-1.770	1.48	45.000	0
2015-11-19 02:22:33.00	5.14	-1.770	1.49	45.000	0
2015-11-19 02:52:33.00	5.16	-1.770	1.51	45.000	0
2015-11-19 03:22:33.00	5.18	-1.770	1.47	45.000	0
2015-11-19 03:52:33.00	5.17	-1.770	1.5	45.000	0
2015-11-19 04:22:33.00	5.16	-1.770	1.47	46.000	0
2015-11-19 04:52:33.00	5.16	-1.770	1.5	45.000	0
2015-11-19 07:22:33.00	5.18	-1.760	1.49	45.000	0
2015-11-19 07:52:33.00	5.19	-1.770	1.48	45.000	0
2015-11-19 08:22:33.00	5.20	-1.770	1.47	45.000	0
2015-11-19 08:52:33.00	5.19	-1.770	1.49	45.000	0
2015-11-19 13:22:33.00	5.19	-1.770	1.5	45.000	0
2015-11-19 13:52:33.00	5.19	-1.770	1.48	45.000	0
2015-11-19 14:22:33.00	5.21	-1.770	1.48	45.000	0
2015-11-19 14:52:33.00	5.21	-1.770	1.49	45.000	0
2015-11-19 17:22:33.00	5.18	-1.770	1.51	45.000	0
2015-11-19 17:52:33.00	5.21	-1.770	1.5	45.000	0
2015-11-19 18:22:33.00	5.21	-1.770	1.48	45.000	0
2015-11-19 18:52:33.00	5.21	-1.770	1.49	45.000	0
2015-11-19 19:22:33.00	5.21	-1.770	1.51	45.000	0
2015-11-19 19:52:33.00	5.21	-1.770	1.5	45.000	0
2015-11-19 20:22:33.00	5.21	-1.770	1.51	45.000	0
2015-11-19 20:52:33.00	5.21	-1.770	1.51	45.000	0
2015-11-20 01:22:33.00	5.20	-1.770	1.48	45.000	0
2015-11-20 01:52:33.00	5.21	-1.770	1.52	45.000	0
2015-11-20 02:22:33.00	5.21	-1.770	1.5	45.000	0
2015-11-20 02:52:33.00	5.21	-1.770	1.51	45.000	0
2015-11-20 05:22:33.00	5.23	-1.760	1.5	45.000	0
2015-11-20 05:52:33.00	5.21	-1.770	1.49	45.000	0
2015-11-20 06:22:33.00	5.19	-1.760	1.5	45.000	0
2015-11-20 06:52:33.00	5.21	-1.770	1.48	45.000	0
2015-11-20 07:22:33.00	5.20	-1.770	1.5	45.000	0
2015-11-20 07:52:33.00	5.19	-1.770	1.48	45.000	0
2015-11-20 08:22:33.00	5.23	-1.770	1.51	45.000	0
2015-11-20 08:52:33.00	5.19	-1.770	1.49	45.000	0
2015-11-20 09:22:33.00	5.20	-1.770	1.49	45.000	0
2015-11-20 09:52:33.00	5.21	-1.770	1.49	45.000	0
2015-11-20 10:22:33.00	5.19	-1.770	1.48	45.000	0
2015-11-20 10:52:33.00	5.21	-1.770	1.47	45.000	0
2015-11-20 13:22:33.00	5.18	-1.770	1.5	45.000	0
2015-11-20 13:52:33.00	5.18	-1.770	1.48	45.000	0
2015-11-20 14:22:33.00	5.17	-1.770	1.49	45.000	0
2015-11-20 14:52:33.00	5.18	-1.770	1.5	45.000	0
2015-11-20 15:22:33.00	5.19	-1.760	1.49	45.000	0
2015-11-20 15:52:33.00	5.17	-1.770	1.48	45.000	0
2015-11-20 16:22:33.00	5.16	-1.770	1.5	45.000	0
2015-11-20 16:52:33.00	5.16	-1.760	1.5	45.000	0
2015-11-20 17:22:33.00	5.17	-1.770	1.5	45.000	0
2015-11-20 17:52:33.00	5.17	-1.770	1.49	45.000	0
2015-11-20 18:22:33.00	5.12	-1.770	1.51	45.000	0
2015-11-20 18:52:33.00	5.14	-1.760	1.5	45.000	0
2015-11-20 19:22:33.00	5.16	-1.770	1.5	45.000	0
2015-11-20 19:52:33.00	5.15	-1.770	1.51	45.000	0
2015-11-20 20:22:33.00	5.16	-1.770	1.49	45.000	0
2015-11-20 20:52:33.00	5.10	-1.760	1.5	45.000	0
2015-11-20 21:22:33.00	5.13	-1.770	1.5	45.000	0
2015-11-20 21:52:33.00	5.16	-1.770	1.48	45.000	0
2015-11-20 22:22:33.00	5.13	-1.760	1.49	45.000	0
2015-11-20 22:52:33.00	5.14	-1.770	1.5	44.000	0
2015-11-21 05:22:33.00	5.10	-1.770	1.48	45.000	0
2015-11-21 05:52:33.00	5.10	-1.760	1.47	45.000	0
2015-11-21 06:22:33.00	5.09	-1.770	1.5	45.000	0
2015-11-21 06:52:33.00	5.10	-1.760	1.48	45.000	0
2015-11-21 15:22:33.00	5.05	-1.770	1.51	45.000	0
2015-11-21 15:52:33.00	5.03	-1.770	1.49	45.000	0
2015-11-21 16:22:33.00	5.04	-1.770	1.53	45.000	0
2015-11-21 16:52:33.00	5.03	-1.770	1.49	45.000	0
2015-11-21 17:22:33.00	5.04	-1.760	1.49	45.000	0
2015-11-21 17:52:33.00	5.03	-1.760	1.49	45.000	0
2015-11-21 18:22:33.00	5.02	-1.760	1.49	45.000	0
2015-11-21 18:52:33.00	5.03	-1.770	1.5	45.000	0
2015-11-21 21:22:33.00	5.01	-1.760	1.51	45.000	0
2015-11-21 21:52:33.00	5.01	-1.770	1.49	45.000	0
2015-11-21 22:22:33.00	5.03	-1.770	1.49	45.000	0
2015-11-21 22:52:33.00	5.04	-1.760	1.5	45.000	0
2015-11-21 23:22:33.00	5.04	-1.770	1.5	45.000	0
2015-11-21 23:52:33.00	5.02	-1.760	1.49	45.000	0
2015-11-22 00:22:33.00	5.04	-1.770	1.5	45.000	0
2015-11-22 00:52:33.00	5.03	-1.760	1.48	45.000	0
2015-11-22 01:22:33.00	5.05	-1.770	1.5	45.000	0
2015-11-22 01:52:33.00	5.05	-1.760	1.51	45.000	0
2015-11-22 02:22:33.00	5.02	-1.770	1.49	45.000	0
2015-11-22 02:52:33.00	5.02	-1.760	1.49	45.000	0
2015-11-22 07:22:33.00	5.03	-1.770	1.49	45.000	0
2015-11-22 07:52:33.00	5.02	-1.760	1.51	45.000	0
2015-11-22 08:22:33.00	5.02	-1.770	1.48	45.000	0
2015-11-22 08:52:33.00	5.04	-1.760	1.5	45.000	0
2015-11-22 11:22:33.00	5.02	-1.760	1.51	45.000	0
2015-11-22 11:52:33.00	5.04	-1.770	1.48	45.000	0
2015-11-22 12:22:33.00	5.05	-1.770	1.48	45.000	0
2015-11-22 12:52:33.00	5.03	-1.760	1.49	45.000	0
2015-11-22 13:22:33.00	5.01	-1.760	1.47	45.000	0
2015-11-22 13:52:33.00	5.04	-1.760	1.49	45.000	0
2015-11-22 14:22:33.00	5.02	-1.760	1.51	45.000	0
2015-11-22 14:52:33.00	4.99	-1.760	1.49	45.000	0
2015-11-22 23:22:33.00	5.06	-1.760	1.5	45.000	0
2015-11-22 23:52:33.00	5.03	-1.770	1.48	45.000	0
2015-11-23 00:22:33.00	4.98	-1.760	1.48	45.000	0
2015-11-23 00:52:33.00	4.97	-1.760	1.48	45.000	0
2015-11-23 01:22:33.00	5.00	-1.760	1.46	45.000	0
2015-11-23 01:52:33.00	5.01	-1.770	1.49	45.000	0
2015-11-23 02:22:33.00	5.01	-1.760	1.52	45.000	0
2015-11-23 02:52:33.00	4.99	-1.760	1.49	45.000	0
2015-11-23 03:22:33.00	4.99	-1.760	1.5	45.000	0
2015-11-23 03:52:33.00	5.03	-1.760	1.49	45.000	0
2015-11-23 04:22:33.00	4.99	-1.760	1.5	45.000	0
2015-11-23 04:52:33.00	5.00	-1.760	1.48	45.000	0
2015-11-23 05:22:33.00	4.98	-1.760	1.51	45.000	0
2015-11-23 05:52:33.00	4.98	-1.760	1.49	45.000	0
2015-11-23 06:22:33.00	4.98	-1.760	1.49	45.000	0
2015-11-23 06:52:33.00	4.98	-1.760	1.47	45.000	0
2015-11-23 07:22:33.00	4.98	-1.760	1.49	45.000	0
2015-11-23 07:52:33.00	5.04	-1.760	1.49	45.000	0
2015-11-23 08:22:33.00	5.00	-1.760	1.48	45.000	0
2015-11-23 08:52:33.00	4.98	-1.760	1.52	45.000	0
2015-11-23 11:22:33.00	4.98	-1.770	1.51	45.000	0
2015-11-23 11:52:33.00	4.97	-1.770	1.51	45.000	0
2015-11-23 12:22:33.00	4.99	-1.760	1.5	45.000	0
2015-11-23 12:52:33.00	4.96	-1.760	1.5	45.000	0
2015-11-23 19:22:33.00	4.98	-1.760	1.5	45.000	0
2015-11-23 19:52:33.00	4.97	-1.760	1.49	45.000	0
2015-11-23 20:22:33.00	4.98	-1.760	1.49	45.000	0
2015-11-23 20:52:33.00	4.96	-1.760	1.49	45.000	0
2015-11-23 21:22:33.00	4.98	-1.760	1.5	45.000	0
2015-11-23 21:52:33.00	4.95	-1.760	1.52	45.000	0
2015-11-23 22:22:33.00	4.96	-1.760	1.49	45.000	0
2015-11-23 22:52:33.00	4.96	-1.760	1.49	45.000	0
2015-11-23 23:22:33.00	4.95	-1.760	1.49	45.000	0
2015-11-23 23:52:33.00	4.96	-1.760	1.49	45.000	0
2015-11-24 00:22:33.00	4.97	-1.760	1.48	45.000	0
2015-11-24 00:52:33.00	4.95	-1.760	1.49	45.000	0
2015-11-24 07:22:33.00	4.94	-1.760	1.48	45.000	0
2015-11-24 07:52:33.00	4.94	-1.760	1.5	45.000	0
2015-11-24 08:22:33.00	4.95	-1.760	1.48	45.000	0
2015-11-24 08:52:33.00	4.96	-1.760	1.49	45.000	0
2015-11-24 13:22:33.00	4.90	-1.760	1.48	45.000	0
2015-11-24 13:52:33.00	4.90	-1.760	1.5	45.000	0
2015-11-24 14:22:33.00	4.94	-1.760	1.47	45.000	0
2015-11-24 14:52:33.00	4.93	-1.760	1.48	45.000	0
2015-11-24 19:22:33.00	4.92	-1.760	1.51	45.000	0
2015-11-24 19:52:33.00	4.90	-1.760	1.49	45.000	0
2015-11-24 20:22:33.00	4.92	-1.760	1.51	45.000	0
2015-11-24 20:52:33.00	4.90	-1.760	1.47	45.000	0
2015-11-24 21:22:33.00	4.92	-1.760	1.48	45.000	0
2015-11-24 21:52:33.00	4.88	-1.760	1.47	45.000	0
2015-11-24 22:22:33.00	4.92	-1.760	1.5	45.000	0
2015-11-24 22:52:33.00	4.91	-1.760	1.51	45.000	0
2015-11-25 01:22:33.00	4.90	-1.760	1.48	45.000	0
2015-11-25 01:52:33.00	4.93	-1.760	1.49	45.000	0
2015-11-25 02:22:33.00	4.90	-1.760	1.51	45.000	0
2015-11-25 02:52:33.00	4.90	-1.760	1.49	45.000	0
2015-11-25 05:22:33.00	4.89	-1.760	1.5	45.000	0
2015-11-25 05:52:33.00	4.89	-1.760	1.48	45.000	0
2015-11-25 06:22:33.00	4.90	-1.760	1.51	45.000	0
2015-11-25 06:52:33.00	4.90	-1.760	1.49	45.000	0
2015-11-25 07:22:33.00	4.90	-1.760	1.49	45.000	0
2015-11-25 07:52:33.00	4.91	-1.760	1.5	45.000	0
2015-11-25 08:22:33.00	4.89	-1.760	1.52	45.000	0
2015-11-25 08:52:33.00	4.90	-1.760	1.51	45.000	0
2015-11-25 09:22:33.00	4.91	-1.760	1.47	45.000	0
